,LotArea,LotFrontage,Alley,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotRmsAbvGrd,GarageArea,OpenPorchSF,EnclosedPorch,GarageArea,SalePrice
948,9100,70.0,0,5,1960,1960,69.0,0.0,1144.0,1144,0,1144,6,336.0,0,0,336.0,129802.51
949,9736,80.0,0,6,1957,1969,289.0,668.0,1331.0,1721,0,1721,8,464.0,0,0,464.0,170276.5
950,9770,72.0,0,5,1957,1957,0.0,512.0,922.0,922,0,922,5,308.0,34,0,308.0,124449.51
951,12198,70.0,0,5,1955,1975,0.0,780.0,1204.0,1411,0,1411,7,310.0,82,0,310.0,145778.0
952,10050,75.0,0,5,1955,1955,0.0,288.0,1216.0,1216,0,1216,5,336.0,0,0,336.0,128933.51
953,11556,60.0,0,5,1953,2006,0.0,408.0,864.0,1154,0,1154,6,336.0,0,0,336.0,140169.15
954,8078,70.0,0,5,1958,1958,260.0,0.0,1560.0,1560,0,1560,8,484.0,0,0,484.0,152644.0
955,10950,60.0,0,6,1952,1952,0.0,441.0,948.0,948,0,948,5,410.0,48,0,410.0,127628.51
956,7942,68.0,0,6,1953,1953,0.0,85.0,1040.0,1040,0,1040,6,293.0,0,0,293.0,125118.51
957,8540,71.0,0,5,1956,2003,0.0,114.0,925.0,925,0,925,5,252.0,0,0,252.0,130772.23
958,7150,55.0,0,4,1955,1955,0.0,150.0,1190.0,1040,500,1540,7,352.0,0,0,352.0,130843.58
959,8400,70.0,0,5,1955,1955,0.0,793.0,923.0,925,0,925,5,390.0,0,0,390.0,127437.51
960,9532,75.0,0,4,1953,1953,0.0,595.0,1105.0,1647,0,1647,6,280.0,0,0,280.0,134295.58
961,15783,0.0,0,5,1952,1952,0.0,292.0,924.0,924,0,924,6,420.0,324,0,420.0,152482.7
962,14190,60.0,0,4,1890,2006,0.0,0.0,925.0,1000,544,1544,7,0.0,0,0,0.0,131359.12
963,12099,0.0,0,5,1953,2004,0.0,198.0,1216.0,1216,0,1728,7,371.0,0,0,371.0,161332.8
964,21281,113.0,0,5,1935,2007,0.0,0.0,666.0,1308,1778,3086,9,1200.0,208,290,1200.0,260291.86
965,10284,60.0,0,4,1925,1993,0.0,1030.0,1151.0,845,436,1281,6,580.0,0,0,580.0,141170.5
966,10800,60.0,2,5,1895,1999,0.0,0.0,736.0,751,783,1534,6,0.0,112,0,0.0,127586.53
967,10090,93.0,0,7,1963,1999,364.0,242.0,725.0,1035,616,1651,6,276.0,46,0,276.0,176260.22
968,8700,75.0,0,5,1961,1961,53.0,192.0,920.0,888,0,888,5,240.0,0,0,240.0,122171.51
969,8300,66.0,0,6,1968,1968,86.0,952.0,952.0,952,0,952,5,288.0,0,0,288.0,133192.58
970,7200,60.0,0,5,1950,1950,0.0,432.0,864.0,1238,0,1238,6,357.0,171,0,357.0,132253.58
971,7500,0.0,0,5,1959,2003,0.0,574.0,1040.0,1040,0,1040,6,286.0,0,0,286.0,139244.4
972,7315,70.0,0,5,1958,1958,0.0,625.0,1170.0,1170,0,1170,6,338.0,0,0,338.0,131146.58
973,7903,70.0,0,5,1960,1960,0.0,739.0,1242.0,1242,0,1242,6,324.0,0,0,324.0,132673.08
974,8000,80.0,0,5,1960,1960,0.0,1098.0,1377.0,1377,0,1377,6,351.0,0,0,351.0,140330.08
975,7000,70.0,0,5,1961,1961,0.0,0.0,0.0,925,0,925,7,300.0,0,0,300.0,116152.59
976,6600,60.0,0,5,1962,1962,0.0,110.0,864.0,864,0,864,5,294.0,0,0,294.0,120751.51
977,6760,66.0,0,5,1962,1962,0.0,734.0,896.0,936,0,936,6,288.0,90,160,288.0,124513.96
978,6978,60.0,0,5,1926,1980,0.0,0.0,850.0,960,0,960,5,576.0,0,116,576.0,121003.06
979,6000,50.0,2,6,1927,1950,0.0,276.0,845.0,866,430,1296,6,576.0,0,175,576.0,129701.27
980,4480,56.0,0,5,1922,1950,0.0,782.0,1022.0,1022,0,1022,4,184.0,122,20,184.0,118051.88
981,3153,56.0,2,5,1920,1990,0.0,0.0,967.0,967,0,967,5,180.0,0,26,180.0,125352.79
982,7200,60.0,0,5,1940,1950,279.0,0.0,808.0,1072,0,1072,5,379.0,0,0,379.0,121726.81
983,9000,120.0,0,5,1900,2006,0.0,130.0,680.0,680,494,1174,6,576.0,26,40,576.0,139218.75
984,5925,50.0,0,4,1900,1950,0.0,122.0,570.0,761,380,1141,6,252.0,0,96,252.0,110791.38
985,9639,57.0,0,4,1900,1950,0.0,0.0,1075.0,1156,642,1798,7,342.0,0,160,342.0,127265.92
986,10337,0.0,1,8,1910,1999,0.0,0.0,725.0,909,863,1772,7,816.0,0,0,816.0,181971.5
987,9863,53.0,1,6,1927,1950,0.0,196.0,728.0,914,728,1642,9,374.0,0,0,374.0,145164.41
988,4571,35.0,2,5,1910,1950,0.0,168.0,616.0,616,616,1232,6,480.0,0,143,480.0,123301.44
989,8398,56.0,2,6,1910,1990,0.0,259.0,926.0,991,659,1650,6,468.0,103,0,468.0,150055.99
990,3600,60.0,2,5,1930,2005,0.0,316.0,687.0,687,671,1358,6,336.0,32,0,336.0,140094.99
991,13500,75.0,2,7,1879,1987,0.0,0.0,819.0,1312,1142,2454,8,576.0,148,150,576.0,165919.43
992,8626,52.0,0,4,1956,1956,1.0,0.0,0.0,968,0,968,5,331.0,0,0,331.0,107463.7
993,11800,76.0,0,4,1949,2002,0.0,0.0,0.0,1382,0,1382,6,384.0,40,0,384.0,131821.34
994,6854,55.0,0,5,1925,1994,0.0,317.0,756.0,916,144,1060,6,308.0,65,0,308.0,130022.83
995,8674,55.0,0,5,1950,1950,0.0,910.0,910.0,910,525,1435,6,308.0,33,0,308.0,130154.08
996,6125,50.0,0,5,1939,1998,0.0,306.0,728.0,728,546,1274,6,224.0,0,192,224.0,122302.88
997,6000,50.0,0,6,1939,1950,0.0,276.0,600.0,608,624,1232,6,217.0,0,0,217.0,123049.08
998,6120,51.0,0,5,1939,1950,0.0,0.0,884.0,884,0,884,5,240.0,0,136,240.0,111238.96
999,6240,0.0,0,6,1938,1950,0.0,52.0,861.0,861,548,1409,6,528.0,0,84,528.0,130036.23
1000,6240,52.0,0,5,1939,1952,0.0,48.0,672.0,899,423,1322,7,280.0,0,0,280.0,125700.95
1001,6240,52.0,0,5,1930,1992,0.0,0.0,966.0,1014,412,1426,6,230.0,0,96,230.0,127766.55
1002,6120,51.0,0,5,1926,1950,0.0,351.0,756.0,903,378,1281,6,379.0,0,0,379.0,122788.51
1003,7755,47.0,0,6,1918,1995,0.0,0.0,1100.0,1100,1164,2264,8,408.0,152,0,408.0,193466.85
1004,8850,60.0,1,6,1920,1950,0.0,0.0,768.0,752,624,1376,7,576.0,54,144,576.0,131640.6
1005,8550,60.0,0,5,1926,1950,0.0,0.0,750.0,960,356,1316,7,576.0,0,0,576.0,125750.01
1006,5700,0.0,0,7,1929,1990,0.0,336.0,672.0,672,672,1344,6,456.0,0,70,456.0,152275.5
1007,5680,40.0,2,5,1901,1950,0.0,0.0,592.0,933,240,1173,7,240.0,25,77,240.0,117642.94
1008,5680,40.0,2,5,1901,1950,0.0,0.0,969.0,969,245,1214,6,216.0,0,77,216.0,116318.94
1009,13200,120.0,0,6,1963,1963,234.0,375.0,741.0,1497,797,2294,9,658.0,110,0,658.0,221420.65
1010,9780,60.0,2,7,1950,2005,0.0,354.0,976.0,976,976,1952,8,299.0,0,0,299.0,166673.71
1011,10320,60.0,2,6,1915,1950,0.0,375.0,1138.0,1138,1042,2180,7,720.0,0,170,720.0,150150.43
1012,4330,52.0,2,4,1958,1958,0.0,681.0,808.0,838,477,1315,5,436.0,0,0,436.0,132003.24
1013,10320,60.0,2,4,1910,1950,0.0,0.0,771.0,866,504,1484,6,264.0,211,0,264.0,130229.86
1014,12888,107.0,0,7,1937,1980,0.0,288.0,1005.0,1262,1005,2267,7,498.0,0,0,498.0,193617.63
1015,4484,59.0,0,5,1942,1979,0.0,485.0,672.0,778,504,1282,4,240.0,88,0,240.0,120493.58
1016,11235,75.0,0,5,1963,1963,0.0,925.0,925.0,999,0,999,6,308.0,176,0,308.0,134895.58
1017,11235,75.0,0,5,1964,1980,30.0,785.0,1420.0,1452,0,1452,6,572.0,0,88,572.0,161174.5
1018,14299,62.0,0,4,1964,1964,0.0,513.0,1005.0,1005,0,1005,5,440.0,0,0,440.0,128937.51
1019,14149,65.0,0,5,1964,2001,50.0,68.0,980.0,1020,0,1020,5,528.0,0,0,528.0,140989.25
1020,11677,0.0,0,5,1966,1966,442.0,249.0,1040.0,1040,0,1040,6,264.0,90,0,264.0,137532.0
1021,8425,70.0,0,5,1971,1990,0.0,748.0,768.0,868,0,868,6,576.0,0,0,576.0,139072.0
1022,8665,86.0,0,5,1968,1968,89.0,168.0,876.0,897,0,897,5,264.0,0,0,264.0,125252.51
1023,8398,0.0,0,5,1967,1967,323.0,114.0,943.0,943,0,943,5,528.0,0,0,528.0,134621.43
1024,8169,0.0,0,5,1966,1966,0.0,216.0,912.0,912,0,912,6,315.0,0,0,315.0,127390.58
1025,14175,81.0,0,5,1956,1998,0.0,386.0,1240.0,1375,0,1375,6,323.0,0,0,323.0,147196.34
1026,16779,99.0,0,5,1920,1996,356.0,267.0,671.0,1567,1087,2654,11,638.0,570,0,638.0,240733.81
1027,6960,70.0,0,7,1940,1998,0.0,258.0,680.0,798,504,1302,6,224.0,0,0,224.0,140118.72
1028,11375,91.0,0,6,1954,1995,0.0,736.0,967.0,1299,0,1299,6,494.0,0,280,494.0,145524.88
1029,13770,85.0,0,5,1958,1998,340.0,190.0,1158.0,1176,0,1176,6,303.0,0,0,303.0,144850.15
1030,9000,0.0,0,4,1945,1950,0.0,0.0,0.0,998,0,998,5,460.0,0,140,460.0,109240.25
1031,11075,0.0,0,6,1984,1984,136.0,299.0,1190.0,1522,0,1522,7,552.0,77,0,552.0,184722.7
1032,17541,0.0,0,5,1948,2005,0.0,300.0,409.0,1325,0,1325,6,576.0,42,0,576.0,153884.5
1033,22692,0.0,0,5,1953,1953,0.0,587.0,1073.0,1630,0,1630,6,649.0,64,0,649.0,159635.5
1034,17808,84.0,0,4,1946,1950,0.0,0.0,484.0,1242,0,1242,4,336.0,0,0,336.0,119249.51
1035,12671,102.0,0,6,1954,1994,300.0,353.0,1288.0,2422,0,2422,6,527.0,63,0,527.0,212207.59
1036,10512,70.0,0,6,1954,1954,0.0,491.0,988.0,988,638,1626,6,332.0,0,0,332.0,135704.5
1037,5400,60.0,0,5,1958,1958,0.0,453.0,864.0,864,0,864,6,399.0,0,0,399.0,123661.51
1038,11515,0.0,0,4,1958,1994,0.0,0.0,0.0,943,0,943,5,308.0,0,60,308.0,119393.75
1039,3869,39.0,0,5,1984,1984,149.0,283.0,1038.0,1038,0,1038,5,264.0,105,0,264.0,135353.95
1040,9280,58.0,0,5,1951,1951,0.0,557.0,1342.0,1342,0,1342,7,256.0,0,0,256.0,134126.08
1041,11100,60.0,0,5,1951,1994,0.0,1080.0,1080.0,1080,400,1480,7,253.0,0,68,253.0,146313.25
1042,7550,50.0,0,4,1920,1950,0.0,0.0,951.0,986,376,1362,7,280.0,0,0,280.0,121298.45
1043,23920,104.0,0,6,1984,1984,0.0,0.0,1105.0,1105,717,1822,7,515.0,195,1012,515.0,156590.61
1044,9317,75.0,0,7,1994,2001,0.0,497.0,779.0,1029,929,1958,7,499.0,93,0,499.0,199248.02
1045,9178,71.0,0,8,2007,2007,306.0,0.0,1643.0,1651,0,1651,7,870.0,64,0,870.0,247396.63
1046,10481,93.0,0,8,2006,2007,0.0,0.0,2140.0,2140,0,2140,8,894.0,32,0,894.0,260832.62
1047,10235,66.0,0,8,2007,2007,306.0,0.0,1643.0,1651,0,1651,7,870.0,64,0,870.0,248403.63
1048,11750,75.0,0,7,2005,2006,204.0,20.0,1546.0,1546,0,1546,7,796.0,42,0,796.0,228564.71
1049,8760,73.0,0,8,2006,2006,132.0,36.0,1489.0,1500,0,1500,7,674.0,38,0,674.0,214914.14
1050,7242,64.0,0,7,2005,2006,0.0,0.0,1270.0,1270,0,1270,6,524.0,96,0,524.0,192755.42
1051,9316,78.0,0,7,2005,2006,0.0,0.0,879.0,879,916,1795,7,578.0,111,0,578.0,200716.9
1052,8883,0.0,0,7,1988,1988,360.0,608.0,929.0,946,927,1873,7,619.0,48,0,619.0,197856.0
1053,20064,155.0,0,8,1976,1976,0.0,51.0,966.0,1743,0,1743,5,529.0,0,0,529.0,178827.81
1054,14217,0.0,0,5,1994,1994,0.0,550.0,1022.0,1022,0,1022,6,747.0,0,0,747.0,161261.58
1055,10021,57.0,0,6,1997,2006,0.0,539.0,635.0,646,662,1308,6,497.0,54,0,497.0,178928.37
1056,8428,60.0,0,5,1994,1994,0.0,420.0,990.0,990,0,990,5,384.0,0,0,384.0,140187.25
1057,16561,70.0,0,5,1996,1996,0.0,549.0,1097.0,1097,0,1097,6,242.0,0,0,242.0,141525.09
1058,10820,47.0,0,7,1999,1999,0.0,342.0,988.0,988,885,1873,7,597.0,123,0,597.0,205612.29
1059,12352,43.0,0,7,1998,1999,290.0,638.0,853.0,853,900,1753,7,534.0,74,0,534.0,200204.3
1060,9543,68.0,0,7,2001,2001,0.0,0.0,845.0,845,845,1690,7,517.0,103,0,517.0,194249.27
1061,8826,0.0,0,7,2000,2000,144.0,841.0,985.0,985,857,1842,7,486.0,96,0,486.0,198906.05
1062,11800,97.0,0,5,1974,1974,0.0,663.0,864.0,894,0,894,5,440.0,0,0,440.0,133151.58
1063,8660,59.0,0,5,1976,1976,113.0,502.0,1015.0,1025,0,1025,6,370.0,0,0,370.0,133736.58
1064,9720,72.0,0,5,1977,1977,51.0,755.0,995.0,1009,0,1009,6,576.0,0,0,576.0,140691.5
1065,8982,45.0,0,5,1977,1977,0.0,539.0,1040.0,1040,0,1040,5,748.0,0,0,748.0,146192.0
1066,16300,39.0,0,5,1977,1977,0.0,60.0,876.0,907,0,907,5,308.0,0,0,308.0,130436.08
1067,9675,75.0,0,5,1975,1975,0.0,330.0,864.0,879,0,879,5,440.0,80,0,440.0,132798.01
1068,7200,60.0,0,5,1972,2000,0.0,671.0,864.0,864,0,864,5,576.0,0,0,576.0,141119.0
1069,7200,60.0,0,4,1972,2006,0.0,385.0,385.0,875,0,875,5,728.0,0,0,728.0,138833.43
1070,11354,0.0,0,7,2000,2000,0.0,1412.0,1673.0,1673,0,1673,7,583.0,113,0,583.0,223901.08
1071,8749,70.0,0,7,2003,2003,0.0,654.0,979.0,992,940,1932,7,610.0,120,0,610.0,207626.15
1072,8158,65.0,0,7,2002,2002,214.0,0.0,860.0,860,869,1729,7,542.0,63,0,542.0,194920.6
1073,11927,73.0,0,8,1994,1995,519.0,408.0,1556.0,1592,0,1592,7,484.0,35,0,484.0,223344.3
1074,12728,0.0,0,8,2001,2001,256.0,1198.0,1531.0,1531,908,2439,7,560.0,121,0,560.0,255922.87
1075,15295,0.0,0,7,1996,2002,254.0,762.0,860.0,1212,780,1992,7,608.0,32,0,608.0,208735.01
1076,17227,73.0,0,8,1999,2000,158.0,915.0,1341.0,1341,0,1341,5,482.0,84,0,482.0,211901.6
1077,8145,70.0,0,7,2007,2007,0.0,0.0,738.0,738,738,1476,7,552.0,35,0,552.0,187336.37
1078,8769,65.0,0,7,2005,2005,0.0,709.0,1169.0,1190,0,1190,5,578.0,41,0,578.0,184898.84
1079,8334,64.0,0,6,2006,2007,0.0,0.0,1330.0,1330,0,1330,6,437.0,23,0,437.0,183506.36
1080,8333,64.0,0,7,2006,2006,0.0,0.0,738.0,738,753,1491,7,484.0,30,0,484.0,186908.37
1081,9045,64.0,0,5,2005,2005,0.0,0.0,768.0,768,768,1536,6,400.0,40,0,400.0,178919.27
1082,9825,75.0,0,5,1967,1967,162.0,936.0,936.0,936,0,936,4,384.0,0,0,384.0,132875.08
1083,8308,67.0,0,4,1963,1963,20.0,132.0,1088.0,1088,0,1088,4,520.0,0,0,520.0,126977.51
1084,16287,74.0,0,5,1925,1950,0.0,130.0,901.0,901,450,1351,7,576.0,0,43,576.0,130571.01
1085,8240,80.0,0,6,1960,1960,198.0,0.0,1179.0,1179,0,1179,5,622.0,0,0,622.0,138083.01
1086,6285,65.0,0,6,1976,1976,0.0,504.0,960.0,1044,0,1044,7,528.0,0,0,528.0,141185.0
1087,9555,0.0,0,5,1979,1979,0.0,0.0,0.0,1100,1133,2233,11,579.0,0,0,579.0,187809.41
1088,7023,60.0,0,5,2005,2006,0.0,611.0,734.0,734,674,1408,6,489.0,85,0,489.0,181080.52
1089,39290,128.0,0,10,2008,2009,1224.0,4010.0,5095.0,5095,0,5095,15,1154.0,484,0,1154.0,345517.59
1090,3675,35.0,0,6,2005,2005,76.0,467.0,547.0,1072,0,1072,5,525.0,44,0,525.0,162157.85
1091,6400,64.0,0,5,1959,2000,0.0,77.0,960.0,960,0,960,4,392.0,0,35,392.0,130777.43
1092,6882,74.0,0,4,1955,1955,128.0,0.0,0.0,1152,0,1152,6,0.0,0,0,0.0,109669.16
1093,8741,52.0,0,5,1946,1950,0.0,0.0,1195.0,1195,0,1195,8,0.0,0,0,0.0,121048.45
1094,10042,62.0,0,6,1920,1995,0.0,144.0,660.0,740,125,865,4,216.0,0,84,216.0,118205.55
1095,8172,60.0,0,4,1955,1955,0.0,544.0,768.0,768,0,768,4,355.0,0,196,355.0,114135.39
1096,8172,60.0,0,4,1955,1955,0.0,682.0,864.0,864,0,864,5,528.0,0,0,528.0,127635.51
1097,10890,60.0,0,5,1923,1950,0.0,371.0,1296.0,1296,1296,2592,12,0.0,742,240,0.0,192925.01
1098,7223,54.0,0,5,1926,1950,0.0,319.0,1290.0,1422,0,1422,6,352.0,0,64,352.0,130965.88
1099,6821,51.0,0,6,1921,2005,0.0,113.0,651.0,759,539,1298,8,240.0,0,168,240.0,134473.95
1100,4000,63.0,0,7,1930,1995,0.0,246.0,531.0,567,531,1098,5,216.0,0,0,216.0,128818.0
1101,6720,53.0,0,6,1921,1950,0.0,0.0,585.0,851,585,1436,7,228.0,0,0,228.0,128984.37
1102,7155,53.0,0,6,1926,1991,0.0,0.0,686.0,686,775,1461,6,225.0,0,116,225.0,130110.55
1103,7230,60.0,0,7,1927,1992,0.0,0.0,851.0,867,851,1718,8,264.0,0,60,264.0,157993.27
1104,13108,126.0,0,5,1951,1951,0.0,0.0,0.0,1226,0,1226,7,400.0,24,120,400.0,120672.59
1105,7810,110.0,0,4,1930,2003,0.0,189.0,930.0,1230,525,1755,7,231.0,40,0,231.0,149555.12
1106,6221,79.0,0,5,1941,1950,0.0,533.0,728.0,760,595,1355,5,528.0,0,0,528.0,124348.01
1107,25485,0.0,0,6,1960,1960,423.0,540.0,1560.0,1560,0,1560,6,580.0,75,584,580.0,156227.91
1108,21579,0.0,0,6,1968,1968,0.0,813.0,1488.0,1488,0,1488,7,552.0,0,216,552.0,167537.57
1109,1782,24.0,0,6,1980,1980,0.0,330.0,516.0,529,516,1045,5,462.0,0,0,462.0,141573.82
1110,17871,0.0,0,4,1995,1996,0.0,0.0,1680.0,1680,0,1680,7,628.0,0,0,628.0,182639.37
1111,3907,35.0,0,8,1988,1988,0.0,577.0,1004.0,1020,0,1020,4,509.0,0,0,509.0,166771.72
1112,20693,0.0,0,7,1971,1971,652.0,434.0,1696.0,1696,0,1696,7,625.0,146,0,625.0,219650.28
1113,18044,70.0,0,8,1986,1986,0.0,0.0,279.0,2726,0,2726,6,691.0,64,169,691.0,215340.15
1114,7000,50.0,0,6,1940,1950,0.0,375.0,720.0,720,495,1215,6,720.0,0,30,720.0,132360.93
1115,7288,50.0,0,5,1925,2003,0.0,0.0,936.0,936,665,1601,6,0.0,0,0,0.0,132590.25
1116,9060,50.0,0,5,1923,1999,0.0,548.0,859.0,942,886,1828,6,0.0,0,212,0.0,130820.38
1117,3672,46.0,0,5,1922,1950,0.0,0.0,816.0,816,0,816,5,100.0,0,96,100.0,107137.13
1118,11067,64.0,0,2,1939,1950,0.0,0.0,0.0,640,0,845,4,256.0,0,0,256.0,100489.62
1119,8250,75.0,0,5,1895,2006,0.0,0.0,957.0,1034,957,1991,9,0.0,0,133,0.0,139318.62
1120,6565,65.0,0,4,1957,1980,0.0,967.0,1073.0,1073,0,1073,6,720.0,444,0,720.0,180774.89
1121,6060,60.0,0,5,1930,2007,0.0,737.0,837.0,1001,0,1001,5,216.0,0,42,216.0,129591.55
1122,5568,59.0,0,8,2006,2007,473.0,1573.0,1573.0,1625,0,1625,5,495.0,0,0,495.0,240177.29
1123,12150,0.0,0,6,1979,1979,0.0,1001.0,1001.0,1299,0,1299,5,486.0,0,222,486.0,153191.08
1124,10000,80.0,0,5,2002,2002,166.0,585.0,1441.0,1392,0,1392,6,650.0,49,0,650.0,187199.54
1125,12864,44.0,0,7,2002,2002,0.0,1392.0,1409.0,1409,0,1409,4,576.0,144,0,576.0,209445.61
1126,9928,0.0,0,7,1991,1992,0.0,1239.0,1454.0,1478,0,1478,6,506.0,22,0,506.0,200861.21
1127,8750,0.0,0,7,1975,1975,50.0,224.0,852.0,918,0,918,4,360.0,84,0,360.0,140565.8
1128,8410,82.0,0,6,1974,1974,0.0,924.0,970.0,1026,0,1026,5,528.0,0,0,528.0,139429.0
1129,4054,46.0,0,7,1987,1987,352.0,949.0,1501.0,1501,0,1501,5,512.0,0,0,512.0,196151.4
1130,19958,149.0,0,6,1958,1995,1224.0,0.0,585.0,2279,0,2279,7,461.0,0,0,461.0,235364.96
1131,8368,67.0,0,7,2006,2007,0.0,0.0,1689.0,1689,0,1689,7,433.0,39,0,433.0,200610.95
1132,8298,68.0,0,8,2006,2007,0.0,583.0,1546.0,1564,0,1564,6,502.0,0,0,502.0,209925.52
1133,10331,42.0,0,7,1985,1985,0.0,215.0,1265.0,1240,0,1240,6,528.0,0,0,528.0,177101.19
1134,6718,0.0,0,8,2001,2001,86.0,250.0,1267.0,1312,0,1312,5,471.0,28,0,471.0,183683.27
1135,11305,80.0,0,8,2002,2002,886.0,1329.0,1922.0,1922,0,1922,6,692.0,64,0,692.0,275136.6
1136,7777,0.0,0,6,1996,1996,203.0,0.0,1491.0,1491,0,1491,7,571.0,35,0,571.0,192703.36
1137,11800,0.0,0,7,2003,2004,94.0,766.0,1122.0,1146,1340,2486,10,452.0,32,0,452.0,227836.37
1138,12633,85.0,0,10,2006,2007,242.0,0.0,1824.0,1824,0,1824,8,932.0,36,0,932.0,274214.49
1139,43500,200.0,0,3,1953,1953,0.0,0.0,0.0,2034,0,2034,9,1041.0,266,0,1041.0,197346.15
1140,6710,62.0,0,6,1996,1997,134.0,16.0,920.0,936,0,936,3,460.0,40,0,460.0,145919.28
1141,1504,21.0,0,4,1972,1972,0.0,252.0,546.0,546,546,1092,5,253.0,0,0,253.0,117659.08
1142,1533,0.0,0,4,1970,1970,0.0,503.0,530.0,530,462,992,4,297.0,97,0,297.0,122792.0
1143,1495,21.0,0,4,1970,1970,189.0,384.0,546.0,546,546,1092,5,0.0,64,0,0.0,109215.0
1144,1890,21.0,0,4,1976,1976,0.0,0.0,546.0,546,546,1092,6,286.0,0,0,286.0,125812.08
1145,9129,72.0,0,5,1977,1977,144.0,923.0,923.0,1008,0,1008,4,678.0,66,0,678.0,144390.0
1146,15957,0.0,0,6,1977,1977,0.0,1148.0,1244.0,1356,0,1356,6,528.0,0,0,528.0,169151.78
1147,33983,61.0,0,5,1977,1994,0.0,1112.0,1160.0,1676,0,1676,6,672.0,90,0,672.0,200177.58
1148,8286,68.0,0,5,1977,1977,0.0,531.0,716.0,716,716,1432,6,531.0,136,0,531.0,175342.97
1149,6723,50.0,0,5,1971,1971,0.0,796.0,796.0,796,0,796,5,0.0,0,0,0.0,118884.58
1150,27697,124.0,0,4,1961,1961,198.0,811.0,1396.0,1608,0,1608,6,444.0,38,0,444.0,158575.5
1151,11000,0.0,0,5,1976,2003,0.0,1090.0,1090.0,1178,0,1178,6,502.0,44,0,502.0,164746.28
1152,11625,65.0,0,5,1983,1983,0.0,596.0,816.0,816,0,816,4,264.0,0,0,264.0,129446.08
1153,10447,62.0,0,5,1984,1984,0.0,516.0,864.0,887,0,887,5,288.0,0,0,288.0,131449.58
1154,11027,0.0,0,6,1954,1954,28.0,468.0,1178.0,1293,0,1293,5,452.0,0,0,452.0,142249.0
1155,10533,85.0,0,6,1956,1956,244.0,773.0,1008.0,1024,0,1024,5,313.0,0,0,313.0,132786.08
1156,11765,0.0,0,5,1957,1957,302.0,1127.0,1617.0,1797,0,1797,7,963.0,0,0,963.0,196760.52
1157,39384,0.0,0,6,1957,1957,902.0,1110.0,1705.0,1390,0,1390,4,550.0,189,0,550.0,197973.54
1158,11727,90.0,0,7,1969,1969,434.0,0.0,1851.0,1851,0,1851,8,506.0,146,0,506.0,219206.82
1159,8238,60.0,0,6,1997,1998,0.0,700.0,813.0,813,712,1525,6,400.0,72,0,400.0,186134.42
1160,13041,0.0,0,6,1995,1995,0.0,0.0,781.0,781,890,1671,7,423.0,84,0,423.0,188200.02
1161,9783,54.0,0,6,1996,1996,0.0,0.0,821.0,821,955,1776,7,443.0,116,0,443.0,192284.42
1162,13128,50.0,0,8,2005,2005,216.0,0.0,1074.0,1074,990,2064,7,527.0,119,0,527.0,215109.97
1163,13751,42.0,0,7,2005,2006,248.0,60.0,1700.0,1700,512,2212,9,773.0,38,0,773.0,266506.01
1164,13108,68.0,0,8,1994,1994,0.0,0.0,2062.0,2079,608,2687,9,618.0,12,0,618.0,257189.57
1165,8076,0.0,0,6,1993,1994,112.0,705.0,1160.0,1169,0,1169,6,402.0,26,0,402.0,165222.3
1166,3701,30.0,0,8,1987,1987,0.0,0.0,1191.0,1204,0,1204,5,461.0,70,0,461.0,180044.49
1167,16023,59.0,0,9,2005,2006,600.0,1218.0,1398.0,1414,1384,2798,11,670.0,37,0,670.0,303182.05
1168,18062,60.0,0,10,2006,2006,662.0,0.0,1528.0,1528,1862,3390,10,758.0,34,0,758.0,309514.33
1169,12292,63.0,0,9,2006,2006,184.0,205.0,1094.0,1102,1371,2473,11,675.0,39,0,675.0,267619.03
1170,16052,82.0,0,10,2006,2006,734.0,1206.0,1850.0,1850,848,2698,11,736.0,0,0,736.0,339323.57
1171,15922,92.0,0,9,2005,2006,550.0,0.0,1390.0,1390,1405,2795,10,660.0,102,0,660.0,292349.98
1172,8147,60.0,0,9,2005,2005,230.0,1191.0,1714.0,1714,0,1714,7,517.0,55,0,517.0,250496.22
1173,18261,90.0,0,9,2005,2005,420.0,1416.0,1910.0,2000,0,2000,8,722.0,102,0,722.0,303864.88
1174,10464,0.0,0,6,1980,1980,130.0,850.0,988.0,1102,0,1102,5,582.0,22,0,582.0,160051.5
1175,10530,81.0,0,7,1978,1978,68.0,0.0,945.0,945,912,1857,8,482.0,105,0,482.0,197011.58
1176,9927,0.0,0,7,1976,1976,252.0,1005.0,1047.0,1083,0,1083,5,596.0,0,40,596.0,163981.28
1177,9512,75.0,0,7,2005,2006,0.0,788.0,960.0,960,1358,2318,8,541.0,246,0,541.0,232461.39
1178,10530,81.0,0,6,1975,2000,248.0,548.0,675.0,1109,766,1875,8,485.0,28,0,485.0,191680.45
1179,10000,80.0,0,6,1974,1974,176.0,755.0,1103.0,1103,0,1103,6,462.0,84,0,462.0,148971.0
1180,7200,60.0,0,4,1971,1971,0.0,20.0,864.0,874,0,874,5,576.0,0,0,576.0,126071.51
1181,8773,26.0,0,6,2002,2002,0.0,951.0,1487.0,1419,0,1419,4,543.0,68,0,543.0,195048.17
1182,2760,24.0,0,6,1973,1973,514.0,0.0,525.0,525,567,1092,6,440.0,0,0,440.0,147464.71
